REGISTRO_OPERADORA;CICLO;TP_AGRUPAMENTO;PCT_UNICO;PCT_AMBULATORIAL;PCT_INT_SEM_OBSTET;PCT_INT_COM_OBSTET;QT_CONTRATOS;QT_BENEF;RAZAO_SOCIAL
351792;2023;"Único";6,77;;;;886;5781;"UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO"
352179;2023;"Único";10,75;;;;35;296;"UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
352314;2023;"Único";25,00;;;;641;3389;"UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA."
352501;2023;"Único";13,82;;;;17360;64169;"UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA."
352519;2023;"Único";11,10;;;;29;227;"UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA"
352543;2023;"Único";11,02;;;;2267;7267;"UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO"
352586;2023;"Único";12,50;;;;7;38;"SISTEMAS E PLANOS DE SAÚDE LTDA."
352683;2023;"Único";7,98;;;;1062;5892;"UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO"
352861;2023;"Único";13,14;;;;122;354;"UNIMED ANDRADAS COOPERATIVA DE TRABALHO MÉDICO"
353027;2023;"Único";14,00;;;;513;2390;"UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO"
353060;2023;"Único";10,50;;;;4694;18890;"UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA."
353264;2023;"Único";10,37;;;;25;194;"SANTA CASA DE MISERICORDIA DE SÃO JOSÉ DO RIO PARDO - HOSPITAL SÃO VICENTE"
353353;2023;"Único";12,00;;;;1181;5924;"UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO"
353663;2023;"Único";15,90;;;;3376;17189;"UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO"
353698;2023;"Único";12,21;;;;147;844;"UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA"
353876;2023;"Único";9,33;;;;74;389;"UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO"
354031;2023;"Único";11,87;;;;2358;9962;"UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO"
354279;2023;"Único";8,16;;;;338;1368;"UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS"
354295;2023;"Único";18,35;;;;1796;6950;"UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE"
354325;2023;"Único";9,14;;;;480;2238;"UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO"
354511;2023;"Único";12,70;;;;415;1238;"OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA"
354562;2023;"Único";8,12;;;;717;3545;"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA"
354627;2023;"Único";15,50;;;;1106;4720;"UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO"
354783;2023;"Único";13,24;;;;2535;14827;"UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES"
354996;2023;"Único";5,79;;;;473;1965;"UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO"
355097;2023;"Único";22,03;;;;15283;61191;"SANTA HELENA ASSISTÊNCIA MÉDICA S/A."
355577;2023;"Único";14,49;;;;414;1612;"UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO"
355593;2023;"Único";8,06;;;;862;3118;"UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA."
355691;2023;"Único";9,35;;;;3549;23051;"UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD."
355721;2023;"Único";15,22;;;;7307;29699;"UNIMED DE SANTOS COOP DE TRAB MEDICO"
356123;2023;"Único";15,50;;;;1056;3525;"UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA"
356417;2023;"Único";17,99;;;;3673;14670;"UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA"
356581;2023;"Único";11,43;;;;924;3497;"UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA."
357022;2023;"Único";9,84;;;;315;1442;"UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA."
357260;2023;"Único";12,21;;;;992;4080;"UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
357391;2023;"Único";19,21;;;;6886;23705;"UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO"
357511;2023;"Único";19,89;;;;5840;22444;"HUMANA ASSISTENCIA MEDICA LTDA"
357715;2023;"Único";11,02;;;;390;1939;"UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO"
358088;2023;"Único";23,70;;;;1384;5778;"UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO"
358096;2023;"Único";18,00;;;;1177;4821;"UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO"
358282;2023;"Único";15,50;;;;427;1946;"UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO"
358754;2023;"Único";29,07;;;;47;47;"CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF"
359017;2023;"Único";21,94;;;;317355;1082694;"NOTRE DAME INTERMÉDICA SAÚDE S.A."
359033;2023;"Único";5,46;;;;158;681;"UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA."
359289;2023;"Único";11,02;;;;3004;9964;"UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO"
359661;2023;"Único";19,69;;;;2674;15042;"OMINT SERVIÇOS DE SAÚDE LTDA."
359777;2023;"Único";8,16;;;;1133;5674;"UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA"
360244;2023;"Único";17,21;;;;9080;33322;"PLANO DE SAÚDE ANA COSTA LTDA."
360414;2023;"Único";5,45;;;;14;122;"UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA"
360449;2023;"Único";19,90;;;;7715;34335;"UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO"
361615;2023;"Único";9,48;;;;557;2354;"UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO"
361941;2023;"Único";10,37;;;;810;3100;"UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO"
362140;2023;"Único";17,58;;;;1018;1581;"UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO"
362573;2023;"Único";1,86;;;;1029;3987;"UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO"
362832;2023;"Único";13,20;;;;67;449;"UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
363189;2023;"Único";8,46;;;;86;547;"HOSPITAL S.P. LTDA."
363286;2023;"Único";3,79;;;;392;1579;"UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO"
363391;2023;"Único";15,50;;;;110;723;"PLANO ASSISTENCIAL SÃO LUCAS LTDA"
364070;2023;"Único";5,47;;;;19;85;"UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO"
364312;2023;"Único";8,32;;;;2672;8288;"UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO"
364584;2023;"Único";5,73;;;;2995;11637;"UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO"
364860;2023;"Subagrupado";;10,86;;10,86;2270;10701;"UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL"
365530;2023;"Único";8,16;;;;365;1853;"UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO"
365777;2023;"Único";15,50;;;;1195;5090;"UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO ."
366064;2023;"Único";9,90;;;;925;4099;"UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO"
366340;2023;"Único";15,50;;;;110;804;"UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO"
366561;2023;"Único";7,86;;;;294;1849;"BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA."
367087;2023;"Único";16,09;;;;392;3726;"COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA."
367095;2023;"Único";14,89;;;;569;2721;"SAMEL PLANO DE SAÚDE LTDA"
367397;2023;"Único";11,02;;;;376;2779;"UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA"
367613;2023;"Único";7,98;;;;301;1206;"UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO"
368148;2023;"Único";12,90;;;;699;3162;"UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA"
368253;2023;"Único";19,94;;;;111394;462615;"HAPVIDA ASSISTENCIA MEDICA S.A."
369233;2023;"Único";15,50;;;;167;738;"UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO"
369292;2023;"Único";11,02;;;;1837;6956;"UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO"
369411;2023;"Único";18,44;;;;803;2876;"UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO"
369659;2023;"Único";8,32;;;;3199;11807;"UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO"
370070;2023;"Único";15,50;;;;2988;11173;"UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO"
370088;2023;"Único";22,00;;;;669;1872;"UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO"
370592;2023;"Único";13,13;;;;22;102;"FUNASA SAÚDE"
370681;2023;"Único";15,50;;;;3516;14973;"UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS"
370975;2023;"Único";8,16;;;;536;2852;"UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO"
371106;2023;"Único";15,50;;;;3871;11776;"UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO"
371254;2023;"Único";16,05;;;;6552;25959;"UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO"
371564;2023;"Único";10,54;;;;101;446;"UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA"
371629;2023;"Único";18,54;;;;1418;4671;"UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO."
371777;2023;"Único";11,02;;;;453;1964;"UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO"
372561;2023;"Único";9,66;;;;1099;4456;"UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO"
372609;2023;"Único";11,82;;;;2706;10699;"NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA À SAÚDE LTDA."
373010;2023;"Único";15,50;;;;877;4390;"MEMORIAL CONSULT LTDA"
379280;2023;"Único";9,63;;;;239;1623;"LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A"
379956;2023;"Único";23,28;;;;384;3495;"CARE PLUS MEDICINA ASSISTENCIAL LTDA."
382876;2023;"Único";16,71;;;;10641;44377;"UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO"
385255;2023;"Único";9,26;;;;1076;3468;"UNIHOSP SAÚDE LTDA"
385620;2023;"Único";8,45;;;;196;723;"UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO"
386588;2023;"Único";1,86;;;;969;10102;"UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA."
386901;2023;"Único";15,50;;;;571;1582;"UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA"
392391;2023;"Único";5,79;;;;280;1273;"HOSPITAL MARECHAL CÂNDIDO RONDON LTDA."
392804;2023;"Único";19,94;;;;7111;30631;"CENTRO CLÍNICO GAÚCHO LTDA"
393321;2023;"Único";21,89;;;;43592;127158;"UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO"
395480;2023;"Único";29,80;;;;4596;14511;"ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA."
400190;2023;"Único";15,00;;;;208;1005;"SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA."
401081;2023;"Único";14,76;;;;3524;15477;"AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ"
401480;2023;"Único";0,17;;;;46;292;"EVANGELICO SAUDE LTDA."
402001;2023;"Único";9,93;;;;15;104;"SISTEMA TOTAL DE SAÚDE LTDA."
402834;2023;"Único";15,50;;;;132;682;"UNIMED STA RITA, STA ROSA E SÃO SIMÃO COOP. TRAB. MÉDICO"
402966;2023;"Único";19,94;;;;7185;25847;"BIO SAÚDE SERVIÇOS MÉDICOS LTDA"
403911;2023;"Único";22,70;;;;38466;126944;"VISION MED ASSISTÊNCIA MÉDICA LTDA"
403962;2023;"Único";19,00;;;;489;2147;"SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA"
406554;2023;"Único";5,46;;;;148;580;"ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE"
406805;2023;"Único";8,50;;;;615;4236;"COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA."
407224;2023;"Único";11,00;;;;45;157;"SEPACO SAÚDE LTDA"
407534;2023;"Único";5,45;;;;92;640;"ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA"
408026;2023;"Subagrupado";;;20,00;20,00;1598;1598;"ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA"
408522;2023;"Único";1,86;;;;2;11;"SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI"
408883;2023;"Único";15,50;;;;13;83;"CENTRO MÉDICO FÁTIMA LTDA"
409286;2023;"Único";15,50;;;;6;29;"G & M ASSESSORIA MEDICA EMPRESARIAL LTDA - EPP"
410292;2023;"Único";14,12;;;;454;3943;"FUNDACAO LEONOR DE BARROS CAMARGO"
410624;2023;"Único";15,50;;;;49;453;"CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA"
410888;2023;"Único";3,79;;;;74;569;"FILOSANITAS SAUDE LTDA"
411256;2023;"Único";19,50;;;;5630;23604;"PLANO HOSPITAL SAMARITANO LTDA"
411582;2023;"Único";9,85;;;;94;742;"PLANO DE SAUDE ASES LTDA."
411752;2023;"Único";35,63;;;;2534;7923;"ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE"
411868;2023;"Único";9,00;;;;94;564;"EXTREMAMEDIC PLANOS DE SAÚDE LTDA"
412015;2023;"Único";1,86;;;;36;124;"MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA"
412252;2023;"Único";15,50;;;;426;1480;"TUIUIU ADMINISTRADORES DE PLANO DE SAUDE LTDA"
413160;2023;"Único";14,50;;;;228;1652;"GS PLANO GLOBAL DE SAÚDE LTDA"
413330;2023;"Único";15,50;;;;98;404;"AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA"
413372;2023;"Único";15,50;;;;77;645;"SOCIEDADE PORTUGUESA DE BENEFICÊNCIA"
413721;2023;"Único";13,65;;;;101;390;"SOCIEDADE BENEFICENTE DEZOITO DE JULHO"
414492;2023;"Único";15,50;;;;9;85;"LIFE EMPRESARIAL SAÚDE LTDA."
414581;2023;"Único";9,95;;;;1812;7452;"UNIÃO MÉDICA PLANOS DE SAÚDE S/A"
414905;2023;"Único";12,20;;;;765;2176;"VITA ASSISTÊNCIA A SAÚDE LTDA."
414930;2023;"Único";16,72;;;;516;2883;"SAÚDE SANTA TEREZA LTDA."
415065;2023;"Único";17,10;;;;32;407;"MAIS SAÚDE PLANO DE SAÚDE LTDA"
415081;2023;"Único";5,78;;;;72;270;"PORTO DIAS SAUDE LTDA."
415111;2023;"Único";10,20;;;;1382;4908;"BIOVIDA SAÚDE LTDA."
415693;2023;"Único";12,21;;;;792;5154;"POLICLIN SAÚDE S/A."
415774;2023;"Único";15,50;;;;22;206;"CABERJ INTEGRAL SAÚDE S.A"
415901;2023;"Único";7,55;;;;2;23;"SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA."
416398;2023;"Único";12,00;;;;345;2234;"HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA"
416495;2023;"Único";9,63;;;;435;1664;"MATÃO CLINICAS & AMHMA SAÚDE LTDA"
416738;2023;"Único";5,78;;;;1129;4264;"OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A"
417491;2023;"Único";24,90;;;;2;4;"PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA"
417530;2023;"Único";10,59;;;;6883;17960;"ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA"
417947;2023;"Único";26,27;;;;1894;11806;"ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO"
418021;2023;"Único";16,83;;;;7906;21887;"ASSOCIAÇÃO SANTA SAÚDE"
418072;2023;"Único";19,38;;;;20;27;"CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A"
418137;2023;"Único";15,50;;;;141;728;"UNIX SAÚDE S.A"
418501;2023;"Único";9,00;;;;170;657;"FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA"
418587;2023;"Único";25,19;;;;386;1473;"AMHA SAUDE S/A"
418731;2023;"Único";1,86;;;;16;49;"ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO"
418749;2023;"Único";23,00;;;;605;2496;"CEDPLAN SAÚDE LTDA EPP"
418803;2023;"Único";15,50;;;;112;604;"ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA"
418919;2023;"Único";5,46;;;;816;3811;"ASSOCIAÇÃO SAÚDE SÃO JOSÉ"
419052;2023;"Único";15,50;;;;161;690;"AMAZÔNIA PLANOS DE SAÚDE LTDA"
419141;2023;"Único";9,00;;;;1649;5202;"ASSOCIAÇÃO SÃO FRANCISCO VIDA"
419150;2023;"Único";12,00;;;;516;1501;"ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA"
419249;2023;"Único";14,04;;;;5356;15933;"ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS"
419486;2023;"Único";7,95;;;;2106;9052;"PLADISA PLANOS DE SAÚDE SA"
419699;2023;"Único";0,17;;;;119;667;"OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA"
419753;2023;"Único";15,00;;;;667;2152;"MEDGOLD ASSISTENCIA MEDICA LTDA - ME"
419974;2023;"Único";10,39;;;;12;58;"ASSOCIAÇÃO PLAME DE SAÚDE"
420000;2023;"Único";15,50;;;;86;3910;"ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL"
420085;2023;"Único";15,50;;;;43;165;"SANTA CASA DE SAÚDE - SCS"
420123;2023;"Único";8,46;;;;210;744;"ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO"
420158;2023;"Único";1,86;;;;2258;3990;"ASSOCIAÇÃO PADRE ALBINO SAÚDE"
420166;2023;"Único";3,74;;;;170;1421;"PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA"
420271;2023;"Único";11,02;;;;631;2383;"R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA"
420981;2023;"Único";12,00;;;;681;1827;"S1 OPERADORA DE PLANO DE SAÚDE LTDA"
421006;2023;"Único";15,50;;;;16;150;"ASSOCIAÇÃO SÃO LUIZ SAÚDE"
421189;2023;"Único";4,00;;;;29;127;"BENEFICENCIA SOCIAL BOM SAMARITANO"
421197;2023;"Único";18,00;;;;1519;4966;"SANTA CASA DE MAUÁ SAÚDE"
421359;2023;"Único";7,08;;;;67;294;"RIO DOCE SAÚDE"
421421;2023;"Único";11,50;;;;366;1169;"2CARE OPERADORA DE SAÚDE LTDA."
421707;2023;"Único";5,60;;;;203;511;"PERSONAL CARE OPERADORA DE SAÚDE SA"
421871;2023;"Único";15,50;;;;302;1007;"ANGELI SISTEMAS DE SAUDE S.A."
421928;2023;"Único";13,40;;;;2543;5391;"ALICE OPERADORA LTDA."
422029;2023;"Único";0,00;;;;409;1235;"KLINI PLANOS DE SAÚDE LTDA"
422151;2023;"Único";9,63;;;;1;19;"ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA"
422304;2023;"Único";5,60;;;;16;218;"CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA."
422321;2023;"Único";1,89;;;;563;2122;"ASSOCIAÇÃO DE SAÚDE DO VALE"
422339;2023;"Único";5,60;;;;2239;6625;"LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A"
422398;2023;"Único";23,03;;;;8607;13002;"SAMI ASSISTÊNCIA MÉDICA LTDA"
422479;2023;"Único";5,00;;;;4;14;"LIVRI OPERADORA DE PLANO DE SAÚDE LTDA"
422681;2023;"Único";37,44;;;;2514;9934;"GOCARE PLANOS DE SAUDE LTDA"
422762;2023;"Único";8,45;;;;204;882;"SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA"
422771;2023;"Único";4,36;;;;5;7;"PLAN SAÚDE LTDA"
422835;2023;"Único";8,32;;;;141;444;"VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA."
423173;2023;"Único";0,00;;;;3;43;"INTEGRA ASSISTENCIA MEDICA SA"
000477;2024;"Único";19,67;;;;5206;20354;"SUL AMÉRICA SEGURADORA DE SAÚDE S.A."
000582;2024;"Único";16,97;;;;65046;372812;"PORTO SEGURO - SEGURO SAÚDE S/A"
000701;2024;"Único";16,74;;;;14469;66059;"UNIMED SEGUROS SAÚDE S/A"
005711;2024;"Único";20,96;;;;216307;1016834;"BRADESCO SAÚDE S.A."
006246;2024;"Único";19,67;;;;206006;715443;"SUL AMERICA COMPANHIA DE SEGURO SAÚDE"
300136;2024;"Único";11,60;;;;325;2564;"UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA."
300713;2024;"Único";8,53;;;;1058;4673;"UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO"
301060;2024;"Único";9,63;;;;344;1365;"UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA."
301124;2024;"Único";3,67;;;;89;492;"UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO"
301574;2024;"Único";14,00;;;;1260;6905;"UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO"
301728;2024;"Único";16,48;;;;1266;8430;"PRONTOMED PLANOS DE SAÚDE LTDA"
301744;2024;"Único";0,00;;;;415;2271;"UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO"
302147;2024;"Único";9,63;;;;145;629;"PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA"
302228;2024;"Único";10,08;;;;62;414;"UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO"
302953;2024;"Único";14,42;;;;1228;6501;"UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE"
303178;2024;"Único";9,63;;;;879;3057;"UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA"
303267;2024;"Único";17,78;;;;6100;18704;"UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO"
303356;2024;"Único";9,47;;;;5573;2741;"UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA"
303623;2024;"Único";14,20;;;;7261;24170;"CENTRO TRASMONTANO DE SAO PAULO"
303739;2024;"Único";0,00;;;;2028;6392;"SERMED-SAÚDE LTDA."
303844;2024;"Único";11,40;;;;44;446;"UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO"
303976;2024;"Único";13,38;;;;1657;7468;"UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO"
304051;2024;"Único";6,66;;;;5828;19104;"UNIMED MONTES CLAROS COOPERATIVA DE TRABALHO MÉDICO LTDA."
304123;2024;"Único";11,42;;;;394;2159;"UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO"
304212;2024;"Único";0,00;;;;126;488;"ON MED ASSISTÊNCIA MÉDICA LTDA"
304344;2024;"Único";9,63;;;;1559;5255;"UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA."
304395;2024;"Único";15,22;;;;1046;3463;"UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA."
304468;2024;"Único";3,71;;;;650;904;"UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO"
304531;2024;"Único";9,50;;;;171;1090;"AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA"
304701;2024;"Único";9,63;;;;18509;86644;"UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS"
304883;2024;"Único";12,38;;;;1017;4131;"UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO"
305227;2024;"Único";19,95;;;;497;2114;"UNIMED DO OESTE DO PARANÁ - COOP. DE TRABALHO MEDICO"
305472;2024;"Único";14,74;;;;624;1799;"UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA"
305626;2024;"Único";20,05;;;;212;936;"PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A"
305928;2024;"Único";9,63;;;;21;92;"NOSAMED ASSISTÊNCIA MÉDICA LTDA."
306100;2024;"Único";11,06;;;;1675;4429;"UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO"
306126;2024;"Único";10,05;;;;440;3834;"UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO"
306398;2024;"Subagrupado";;22,54;;22,64;4580;21382;"UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA."
306762;2024;"Único";13,98;;;;3254;12329;"UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO"
306886;2024;"Único";13,00;;;;6274;18320;"UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA"
309087;2024;"Único";20,89;;;;454;2170;"UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA"
309222;2024;"Subagrupado";;12,95;18,33;18,33;34451;109709;"GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA"
309524;2024;"Único";12,00;;;;220;749;"UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO"
309907;2024;"Único";16,41;;;;358;2718;"UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO"
310247;2024;"Único";16,00;;;;5486;23025;"CIRCULO OPERARIO CAXIENSE"
